unitid,cipcode,awlevel,crace15,crace16
"235316",60301,"5","21","6"
"235316",60401,"5","10","13"
"235316",60401,"7","20","8"
"235316",60501,"5","7","1"
"235316",60601,"7","8","1"
"235316",61401,"5","5","6"
"235316",61601,"5","1","2"
"235316",61901,"7","6","5"
"235316",69999,"5","10","7"
"235316",90101,"5","6","10"
"235316",90401,"5","0","3"
"235316",90701,"5","17","10"
"235316",110201,"5","11","6"
"235316",130401,"9","5","8"
"235316",131001,"5","1","22"
"235316",131001,"7","3","5"
"235316",131312,"5","1","1"
"235316",131314,"5","2","5"
"235316",131314,"7","0","1"
"235316",131399,"7","20","12"
"235316",139999,"7","31","15"
"235316",140801,"5","10","0"
"235316",141001,"5","26","3"
"235316",141001,"7","1","0"
"235316",141901,"5","29","1"
"235316",160905,"5","0","3"
"235316",180103,"5","0","5"
"235316",181003,"7","4","1"
"235316",181101,"5","0","11"
"235316",220101,"10","123","68"
"235316",230101,"5","9","7"
"235316",230101,"7","1","0"
"235316",240101,"5","3","8"
"235316",240199,"5","2","1"
"235316",260101,"5","10","11"
"235316",270101,"5","3","3"
"235316",279999,"5","6","1"
"235316",309999,"5","1","2"
"235316",380101,"5","7","4"
"235316",380101,"7","2","0"
"235316",380201,"5","1","7"
"235316",380201,"7","2","6"
"235316",389999,"7","4","3"
"235316",400501,"5","2","2"
"235316",400801,"5","2","1"
"235316",420101,"5","4","11"
"235316",420601,"7","17","16"
"235316",430104,"5","2","3"
"235316",450601,"5","5","2"
"235316",450801,"5","8","3"
"235316",451001,"5","12","7"
"235316",451101,"5","0","3"
"235316",500501,"5","0","2"
"235316",500701,"5","2","4"
"235316",990000,"10","123","68"
"235316",990000,"5","251","208"
"235316",990000,"7","119","73"
"235316",990000,"9","5","8"
"235334",30301,"3","2","0"
"235334",60101,"2","7","16"
"235334",60101,"3","5","6"
"235334",70601,"2","0","19"
"235334",70601,"3","0","15"
"235334",70608,"2","0","10"
"235334",70705,"2","0","18"
"235334",81105,"2","0","11"
"235334",110301,"2","1","4"
"235334",110301,"3","1","2"
"234173",451101,"5","1","7"
"234173",500501,"5","2","3"
"234173",500701,"5","1","4"
"234173",500901,"5","0","1"
"234173",990000,"5","49","79"
"234207",50104,"5","5","0"
"234207",60201,"5","25","0"
"234207",60401,"5","37","0"
"234207",100199,"5","22","0"
"234207",141201,"5","7","0"
"234207",160501,"5","6","0"
"234207",160901,"5","3","0"
"234207",220101,"10","84","44"
"234207",230101,"5","10","0"
"234207",260101,"5","16","0"
"234207",270101,"5","6","0"
"234207",300101,"5","3","0"
"234207",309999,"5","2","0"
"234207",380101,"5","4","0"
"234207",380201,"5","2","0"
"234207",400501,"5","8","0"
"234207",400601,"5","8","0"
"234207",400603,"5","2","0"
"234207",400801,"5","3","0"
"234207",409999,"5","1","0"
"234207",420101,"5","11","0"
"234207",440501,"5","1","0"
"234207",450601,"5","36","0"
"234207",450801,"5","44","0"
"234207",451001,"5","24","0"
"234207",451101,"5","5","0"
"234207",500501,"5","2","0"
"234207",500701,"5","4","0"
"234207",990000,"10","84","44"
"234207",990000,"5","297","0"
"234669",10601,"3","3","1"
"234669",40501,"3","0","11"
"234669",60101,"3","7","10"
"234669",61401,"3","5","0"
"234669",61701,"3","1","0"
"234669",70101,"2","0","1"
"234669",70101,"3","8","10"
"234669",70606,"3","0","6"
"234669",70702,"2","0","2"
"234669",80101,"3","1","16"
"234669",100101,"3","6","1"
"234669",110301,"3","2","9"
"234669",131001,"3","0","1"
"234669",131204,"2","0","1"
"234669",131204,"3","0","19"
"234669",140101,"3","0","1"
"234669",150201,"3","6","0"
"234669",150202,"3","3","0"
"234669",170212,"3","0","2"
"234669",181101,"3","2","59"
"234669",189999,"3","6","7"
"234669",240101,"3","137","155"
"234669",310101,"3","1","3"
"234669",410204,"3","7","17"
"234669",430103,"3","12","9"
"234669",430202,"2","3","0"
"234669",430202,"3","15","0"
"234669",479999,"2","4","0"
"234669",500402,"3","4","2"
"234669",990000,"2","7","4"
"234669",990000,"3","226","339"
"234711",10101,"3","5","0"
"234711",60101,"3","5","8"
"234711",60201,"3","4","10"
"234711",61801,"3","2","4"
"234711",70606,"3","0","1"
"234711",110301,"3","1","1"
"234711",140101,"3","2","0"
"234711",150610,"3","1","0"
"234711",150803,"3","3","0"
"234711",170605,"2","2","10"
"234711",170605,"3","0","4"
"234711",240101,"3","14","31"
"234711",470602,"3","14","0"
"234711",470604,"3","3","0"
"234711",490102,"3","33","3"
"234711",990000,"2","2","10"
"234711",990000,"3","87","62"
"234827",60201,"5","90","100"
"234827",60401,"5","170","107"
"234827",61501,"7","5","2"
"234827",62001,"5","24","0"
"234827",70401,"5","20","28"
"234827",70601,"5","0","3"
"234827",80102,"5","0","14"
"234827",90101,"5","5","1"
"234827",90501,"5","10","15"
"234827",100104,"5","19","10"
"234827",110401,"5","4","1"
"234827",110501,"5","3","2"
"234827",130201,"5","2","8"
"234827",130401,"7","10","16"
"234827",130405,"7","2","2"
"234827",130501,"7","1","1"
"234827",130801,"7","1","1"
"234827",131001,"5","6","50"
"234827",131001,"7","2","11"
"234827",131101,"7","2","0"
"234827",131202,"5","17","63"
"234827",131202,"7","4","8"
"234827",131204,"5","2","47"
"234827",131302,"5","3","0"
"234827",131303,"5","4","8"
"234827",131303,"7","0","4"
"234827",131305,"5","0","1"
"234827",131307,"5","1","2"
"234827",131308,"5","0","8"
"234827",131310,"5","1","2"
"234827",131312,"5","12","11"
"234827",131314,"5","23","6"
"234827",131314,"7","7","1"
"234827",131315,"7","3","9"
"234827",131316,"5","6","5"
"234827",131317,"5","4","3"
"234827",131320,"5","8","0"
"234827",131320,"7","1","1"
"234827",131401,"7","0","2"
"234827",150101,"5","7","1"
"234827",150303,"5","2","0"
"234827",150603,"5","9","1"
"234827",150701,"5","6","1"
"234827",160501,"5","0","2"
"234827",160901,"5","0","3"
"234827",160905,"5","2","5"
"234827",170206,"5","3","1"
"234827",170402,"5","1","9"
"234827",170405,"5","0","1"
"234827",179999,"5","2","11"
"234827",190101,"5","1","9"
"234827",190101,"7","0","4"
"234827",190501,"5","2","9"
"234827",230101,"5","7","12"
"234827",230101,"7","1","2"
"234827",260101,"5","29","18"
"234827",260101,"7","1","0"
"234827",260301,"5","1","1"
"234827",260701,"5","1","0"
"234827",270101,"5","9","8"
"234827",270101,"7","2","1"
"234827",280101,"5","25","1"
"234827",280301,"5","0","1"
"234827",300401,"7","1","0"
"234827",309999,"5","24","20"
"234827",309999,"7","0","6"
"234827",310101,"5","10","13"
"234827",380101,"5","2","2"
"234827",400501,"5","5","1"
"234827",400601,"5","7","0"
"234827",400801,"5","4","0"
"234827",420101,"5","14","21"
"234827",420101,"7","3","5"
"234827",430104,"5","48","24"
"234827",450201,"5","2","3"
"234827",450601,"5","10","4"
"234827",450701,"5","8","4"
"234827",450801,"5","17","5"
"234827",450801,"7","2","0"
"234827",451001,"5","12","4"
"234827",451101,"5","11","8"
"234827",490101,"5","8","2"
"234827",500402,"5","8","9"
"234827",500501,"5","3","4"
"234827",500701,"7","0","3"
"234827",500799,"5","7","6"
"234827",500799,"7","1","1"
"234827",500903,"5","14","4"
"234827",500903,"7","0","1"
"234827",500904,"7","1","3"
"234827",990000,"5","755","723"
"234827",990000,"7","50","84"
"234845",10101,"2","1","1"
"234845",30502,"2","6","3"
"234845",60101,"2","5","4"
"234845",60401,"2","8","16"
"234845",70101,"2","0","1"
"234845",70199,"1","1","3"
"234845",70303,"1","11","34"
"234845",70399,"2","1","0"
"234845",70601,"2","0","1"
"234845",70604,"1","0","1"
"234845",70604,"2","0","2"
"234845",70605,"1","0","2"
"234845",70605,"2","0","2"
"234845",70607,"2","0","1"
"234845",70608,"2","1","2"
"234845",70702,"2","0","3"
"234845",70707,"1","0","2"
"234845",90101,"2","0","1"
"234845",90401,"2","2","1"
"234845",90701,"2","4","1"
"234845",110101,"2","1","0"
"234845",130101,"2","3","1"
"234845",131202,"2","0","2"
"234845",131204,"1","0","2"
"234845",131205,"2","1","1"
"234845",140101,"2","7","1"
"234845",140801,"2","9","0"
"234845",170599,"2","0","1"
"234845",170601,"1","6","30"
"234845",170605,"2","2","13"
"234845",181701,"2","1","0"
"234845",181801,"2","3","1"
"234845",182001,"2","2","0"
"234845",220199,"2","1","0"
"234845",240101,"2","10","16"
"234845",260607,"2","1","0"
"234845",260699,"2","4","4"
"234845",400101,"2","3","5"
"234845",400703,"2","1","0"
"234845",409999,"2","1","0"
"234845",450101,"2","1","4"
"234845",470101,"2","9","2"
"234845",470301,"2","3","1"
"234845",470303,"1","1","0"
"234845",470303,"2","4","0"
"234845",470605,"2","9","0"
"234845",500701,"2","1","0"
"234845",500801,"2","0","4"
"234845",500901,"2","2","4"
"234845",990000,"1","19","74"
"234845",990000,"2","107","99"
"234933",10601,"3","0","1"
"234933",10605,"2","3","1"
"234933",10605,"3","2","2"
"234933",10606,"2","2","1"
"234933",60101,"2","6","2"
"234933",60101,"3","8","4"
"234933",60201,"3","1","13"
"234933",60401,"3","3","0"
"234933",70302,"2","3","4"
"234933",70303,"1","1","1"
"234933",70604,"3","0","2"
"234933",70606,"3","0","2"
"234933",70608,"2","0","1"
"234933",70608,"3","0","8"
"234933",70699,"2","0","23"
"234933",70699,"3","0","14"
"234933",70701,"2","0","1"
"234933",80102,"2","0","1"
"234933",80102,"3","0","7"
"234933",80503,"2","0","1"
"234933",80503,"3","0","1"
"234933",110201,"3","8","6"
"234933",140101,"3","5","0"
"234933",150303,"2","4","0"
"234933",150303,"3","9","1"
"234933",150607,"3","5","0"
"234933",150610,"2","6","0"
"234933",150610,"3","5","0"
"234933",150803,"2","4","0"
"234933",150803,"3","10","0"
"234933",159999,"3","7","0"
"234933",170102,"3","1","9"
"234933",170302,"3","1","1"
"234933",170401,"2","0","1"
"234933",170401,"3","3","2"
"234933",170605,"2","2","19"
"234933",181101,"3","4","54"
"234933",200202,"2","0","2"
"234933",200202,"3","0","7"
"234933",200402,"2","4","5"
"234933",200402,"3","1","1"
"234933",200403,"2","16","7"
"234933",200499,"2","13","3"
"234933",200499,"3","5","2"
"234933",430103,"3","12","9"
"234933",470604,"3","10","0"
"234933",470605,"2","6","0"
"234933",470605,"3","7","0"
"234933",480201,"2","1","1"
"234933",480201,"3","1","2"
"234933",480503,"2","8","0"
"234933",480503,"3","4","0"
"234933",990000,"1","1","1"
"234933",990000,"2","78","73"
"234933",990000,"3","112","148"
"234979",19999,"3","3","0"
"234979",61399,"3","8","6"
"234979",70103,"2","0","3"
"234979",70603,"3","0","6"
"231882",470603,"2","10","0"
"231882",470604,"2","9","0"
"231882",480101,"2","15","4"
"231882",480208,"2","10","2"
"231882",480503,"2","12","0"
"231882",990000,"1","0","4"
"231882",990000,"2","127","70"
"231882",990000,"3","60","82"
"232414",10101,"3","1","0"
"232414",10601,"3","0","2"
"232414",60401,"3","20","21"
"232414",70101,"3","5","14"
"232414",70102,"2","2","6"
"232414",70201,"3","1","0"
"232414",70301,"3","15","28"
"232414",70302,"1","5","13"
"232414",70304,"1","3","11"
"232414",70401,"1","8","4"
"232414",70401,"3","11","17"
"232414",70601,"3","0","18"
"232414",70606,"1","0","1"
"232414",70607,"2","0","2"
"232414",70608,"2","0","11"
"232414",70699,"3","0","14"
"232414",70705,"2","0","16"
"232414",80901,"3","2","2"
"232414",80902,"1","3","0"
"232414",89999,"3","0","5"
"232414",120499,"1","7","24"
"232414",130101,"3","4","4"
"232414",140101,"3","20","1"
"232414",150201,"3","4","0"
"232414",150399,"3","26","3"
"232414",150599,"2","2","0"
"232414",150599,"3","2","1"
"232414",150901,"2","6","0"
"232414",170101,"2","0","9"
"232414",170103,"3","5","8"
"232414",170210,"2","7","9"
"232414",170309,"3","1","10"
"232414",170503,"3","0","9"
"232414",170512,"2","0","2"
"232414",170705,"3","3","6"
"232414",181101,"3","8","78"
