unitid,cipcode,crace15,crace16,awlevel
"100858",231001,"30","40","5"
"100858",231001,"2","6","7"
"100858",260101,"18","12","5"
"100858",260201,"","3","5"
"100858",260201,"","3","9"
"100858",260301,"1","","7"
"100858",260305,"1","","7"
"100858",260305,"","1","9"
"100858",260501,"5","7","5"
"100858",260501,"2","","7"
"100858",260501,"1","","9"
"100858",260607,"8","","5"
"100858",260609,"","1","9"
"100858",260610,"1","","7"
"100858",260701,"2","7","5"
"100858",260701,"4","3","7"
"100858",260702,"1","","5"
"100858",260702,"1","1","7"
"100858",260702,"2","","9"
"100858",260706,"","2","7"
"100858",260706,"1","","9"
"100858",270101,"12","10","5"
"100858",270101,"3","1","7"
"100858",270101,"3","1","9"
"100858",270301,"9","15","5"
"100858",310101,"7","8","5"
"100858",380101,"1","1","5"
"100858",380201,"2","1","5"
"100858",400501,"11","16","5"
"100858",400501,"2","2","7"
"100858",400501,"6","1","9"
"100858",400504,"1","","9"
"100858",400505,"","2","7"
"100858",400599,"2","","5"
"100858",400601,"5","1","5"
"100858",400601,"4","","7"
"100858",400801,"18","2","5"
"100858",400801,"4","3","7"
"100858",410101,"2","9","5"
"100858",420101,"23","38","5"
"100858",420101,"3","5","7"
"100858",420101,"2","6","9"
"100858",420201,"","6","7"
"100858",420201,"1","1","9"
"100858",420901,"","2","9"
"100858",430102,"","1","5"
"100858",430107,"15","4","5"
"100858",430199,"2","2","5"
"100858",440401,"14","7","5"
"100858",440401,"2","","7"
"100858",440701,"1","8","5"
"100858",440799,"1","4","5"
"100858",450201,"2","","5"
"100858",450401,"4","5","5"
"100858",450601,"31","4","5"
"100858",450701,"5","4","5"
"100858",450801,"31","5","5"
"100858",450801,"3","3","7"
"100858",450801,"1","","9"
"100858",451001,"27","12","5"
"100858",451001,"2","1","7"
"100858",451101,"4","5","5"
"100858",500402,"7","16","5"
"100858",500403,"6","5","5"
"100858",500404,"22","3","5"
"100858",500405,"2","","5"
"100858",500501,"3","4","5"
"100858",500709,"1","","5"
"100858",500799,"16","18","5"
"100858",500903,"1","2","5"
"100858",500903,"","2","7"
"100858",990000,"1838","1460","5"
"100858",990000,"233","182","7"
"100858",990000,"","3","8"
"100858",990000,"67","38","9"
"100858",990000,"66","26","10"
"100919",10603,"1","1","1"
"100919",10603,"2","6","3"
"100919",70101,"","1","2"
"100919",70101,"1","15","3"
"100919",70301,"3","","2"
"100919",70301,"8","14","3"
"100919",70303,"1","32","1"
"100919",70601,"","1","1"
"100919",70601,"","10","2"
"100919",80705,"1","1","2"
"100919",80705,"2","6","3"
"100919",150202,"3","1","2"
"100919",150202,"4","","3"
"100919",170101,"","14","2"
"100919",170205,"68","24","1"
"100919",170605,"4","75","2"
"100919",200406,"4","14","2"
"100919",460201,"6","","3"
"100919",460401,"6","","1"
"100919",460401,"13","","2"
"100919",470105,"29","","2"
"100919",470105,"29","1","3"
"100919",470106,"3","","1"
"100919",470106,"2","","2"
"100919",470299,"20","","1"
"100919",470299,"19","","2"
"100919",470604,"9","","2"
"100919",470604,"17","","3"
"100919",470605,"13","","2"
"100919",470606,"1","","2"
"100919",480201,"5","4","2"
"100919",480203,"8","9","2"
"100919",480303,"2","2","2"
"100919",480503,"2","","2"
"100919",480503,"7","","3"
"100919",480508,"8","","2"
"100919",990000,"99","58","1"
"100919",990000,"126","131","2"
"100919",990000,"76","42","3"
"100937",60201,"7","16","5"
"100937",60401,"42","30","5"
"100937",60601,"2","5","5"
"100937",60601,"1","0","7"
"100937",60901,"0","1","5"
"100937",60901,"1","0","7"
"100937",69999,"3","6","7"
"100937",90101,"0","1","5"
"100937",90201,"0","1","5"
"100937",110101,"5","2","5"
"100937",130101,"3","3","5"
"100937",131202,"0","8","5"
"100937",131204,"0","4","5"
"100937",160905,"0","2","5"
"100937",180701,"1","0","5"
"100937",180701,"1","4","7"
"100937",181101,"5","20","5"
"100937",230101,"1","6","5"
"100937",260101,"22","10","5"
"100937",270101,"7","9","5"
"100937",380101,"1","2","5"
"100937",380201,"7","5","5"
"100937",400501,"13","3","5"
"100937",400801,"2","0","5"
"100937",420101,"2","9","5"
"100937",450601,"10","3","5"
"100937",450801,"15","4","5"
"100937",451001,"3","4","5"
"100937",451101,"3","2","5"
"100937",500101,"4","4","5"
"100937",500301,"0","2","5"
"100937",500501,"1","4","5"
"100937",500901,"5","6","5"
"100937",990000,"161","166","5"
"100937",990000,"6","10","7"
"100955",60401,"5","2","3"
"100955",70301,"3","11","3"
"100955",70601,"0","9","3"
"100955",100104,"5","2","3"
"100955",990000,"13","24","3"
"100964",60101,"","6","3"
"100964",60201,"2","5","3"
"100964",61399,"1","2","3"
"100964",70305,"4","4","3"
"100964",70601,"","5","3"
"100964",110101,"1","1","3"
"100964",110301,"1","","3"
"100964",140101,"4","0","3"
"100964",170399,"0","1","3"
"100964",170815,"","1","3"
"100964",240101,"9","24","3"
"100964",990000,"22","49","3"
"100973",70606,"0","27","2"
"100973",120402,"4","10","2"
"100973",200303,"0","6","2"
"100973",460101,"18","0","2"
"100973",460201,"6","0","2"
"100973",460302,"6","0","4"
"100973",460501,"1","0","2"
"100973",470101,"4","0","4"
"100973",470301,"2","3","2"
"100973",470603,"7","0","4"
"100973",470606,"1","0","2"
"100973",480303,"3","3","4"
"100973",990000,"32","46","2"
"100973",990000,"20","3","4"
"100991",70101,"1","10","2"
"100991",70601,"","12","3"
"100991",70701,"2","11","2"
"100991",120402,"9","22","2"
"100991",200305,"","10","2"
"100991",200401,"9","15","2"
"100991",460101,"9","","2"
"100991",460501,"5","","2"
"100991",470101,"4","","2"
"100991",470603,"9","","2"
"100991",480508,"8","3","2"
"100991",990000,"56","71","2"
"100991",990000,"","12","3"
"101028",60101,"2","2","3"
"101028",60201,"","1","3"
"101028",60301,"","3","3"
"101028",60401,"7","5","3"
"101028",69999,"1","1","3"
"101028",70301,"3","8","3"
"101028",70601,"","7","3"
"101028",110101,"2","","3"
"101028",130101,"3","1","3"
"101028",131202,"","2","3"
"101028",140101,"1","","3"
"101028",170399,"1","","3"
"101028",170605,"","12","2"
"101028",181199,"1","25","3"
"101028",182001,"","2","3"
"101028",240101,"9","15","3"
"101028",430101,"5","2","3"
"101028",990000,"","12","2"
"101028",990000,"35","74","3"
"101037",70101,"0","11","2"
"101037",70701,"0","3","2"
"101037",110101,"1","","2"
"101037",120403,"0","10","2"
"101037",170404,"0","9","1"
"101037",170605,"0","14","2"
"101037",460102,"7","0","2"
"101037",460302,"1","0","2"
"101037",460302,"1","0","3"
"101037",460503,"3","0","2"
"101037",470101,"3","1","3"
"101037",470105,"0","1","2"
"101037",470105,"1","0","3"
"101037",470603,"1","0","2"
"101037",470604,"2","0","2"
"101037",470605,"3","0","2"
"101037",470605,"1","0","3"
"101037",480101,"1","1","3"
"101037",480701,"2","1","3"
"101037",990000,"0","9","1"
"101037",990000,"18","39","2"
"101037",990000,"9","3","3"
"101073",240101,"9","31","3"
"101073",990000,"9","31","3"
"101107",70101,"","2","2"
"101107",70101,"","5","3"
"101107",70301,"4","8","3"
"101107",70702,"","15","2"
"101107",120402,"5","12","2"
"101107",120403,"1","36","2"
"101107",170605,"5","43","2"
"101107",460302,"2","","3"
"101107",460302,"4","","4"
"101107",470103,"5","","4"
"101107",470105,"6","","3"
"101107",470105,"4","","4"
"101107",470203,"8","","4"
"101107",470603,"4","","4"
"101107",470604,"9","1","4"
"101107",470605,"7","","4"
"101107",480101,"2","3","3"
"101107",480303,"2","","4"
"101107",480508,"12","","2"
"101107",480703,"4","","2"
"101107",990000,"27","108","2"
"101107",990000,"14","16","3"
"101107",990000,"43","1","4"
"101116",60201,"0","1","2"
"101116",60201,"0","7","3"
"101116",61401,"1","4","3"
"101116",70401,"0","3","3"
"101116",70604,"0","4","2"
"101116",70605,"0","1","2"
"101116",70607,"0","3","2"
"101116",110101,"0","1","2"
"101116",110101,"2","5","3"
"101116",170503,"0","14","2"
"101116",170503,"0","23","3"
"101116",990000,"0","24","2"
"101116",990000,"3","42","3"
"101125",170209,"2","8","4"
"101125",990000,"2","8","4"
"101143",60101,"1","3","2"
"101143",60101,"3","4","3"
"101143",70604,"","3","2"
"101143",70604,"","3","3"
"101143",70605,"","5","2"
"101143",70605,"","7","3"
"101143",70607,"","1","2"
"101143",70607,"","6","3"
"101143",70801,"","5","2"
"101143",70801,"","10","3"
"101143",110101,"6","2","2"
"101143",110101,"8","4","3"
"101143",200102,"","6","2"
"101143",200102,"","3","3"
"101143",240101,"54","108","3"
"101143",310101,"","1","3"
"101143",430104,"1","","1"
"101143",430104,"1","","2"
"101143",470604,"1","","3"
"101143",490101,"9","","3"
"101143",990000,"1","","1"
"101143",990000,"8","25","2"
"101143",990000,"75","146","3"
"101161",60401,"4","15","3"
"101161",61601,"5","4","3"
"101161",70201,"","2","3"
"101161",70301,"2","3","3"
"101161",70601,"","6","3"
"101161",70603,"","7","3"
"101161",70604,"","3","3"
"101161",70606,"","1","2"
"101161",90401,"","2","3"
"101161",110101,"5","5","3"
"101161",131202,"","8","3"
"101161",131205,"1","4","3"
"101161",131303,"","1","3"
"101161",131314,"1","","3"
"101161",140101,"1","1","3"
"101161",170101,"","22","2"
"101161",170101,"","5","3"
"101161",170209,"1","","3"
"101161",170815,"","1","3"
"101161",181101,"","2","3"
"101161",220103,"","6","3"
"101161",230101,"","2","3"
"101161",240102,"7","8","3"
"101161",260101,"2","","3"
"101161",270101,"1","","3"
"101161",430107,"2","2","3"
"101161",430202,"2","","3"
"101161",450101,"2","2","3"
"101161",500701,"","2","3"
"101161",990000,"","23","2"
"101161",990000,"36","91","3"
"101189",60499,"22","43","3"
"101189",60499,"4","3","5"
"101189",70601,"","2","2"
"101189",70601,"","16","3"
"101189",70604,"","4","2"
"101189",70604,"1","7","3"
"101189",70699,"","1","2"
"101189",110101,"1","11","2"
"101189",110101,"8","21","3"
"101189",131202,"","2","5"
"101189",131205,"","2","5"
"101189",131314,"","1","5"
"101189",170599,"","4","3"
"101189",240101,"12","9","3"
"101189",240101,"1","","5"
"101189",270101,"1","","5"
"101189",310301,"","1","5"
"101189",390201,"2","","5"
"101189",420101,"2","4","5"
"101189",450101,"","3","5"
"101189",990000,"1","18","2"
"101189",990000,"43","100","3"
"101189",990000,"10","16","5"
"101240",60401,"30","35","3"
"101240",60799,"2","","3"
"101240",70601,"","8","3"
"101240",70602,"","2","3"
"101240",70605,"","6","3"
"101240",70606,"","5","1"
"101240",70606,"","4","2"
"101240",70606,"","17","3"
"101240",70701,"","2","3"
"101240",80706,"1","5","3"
"101240",89999,"1","3","2"
"101240",89999,"1","","3"
"101240",100104,"1","3","3"
"101240",110301,"8","4","3"
"101240",120403,"1","12","1"
"101240",120403,"3","20","2"
"101240",131204,"2","24","3"
"101240",131311,"","4","3"
"101240",131314,"","1","3"
"101240",140101,"9","","3"
"101240",150201,"5","1","3"
"101240",150302,"1","","3"
"101240",150303,"6","1","2"
"101240",150303,"11","1","3"
"101240",150401,"2","","3"
"101240",150899,"2","","2"
"101240",150899,"1","","3"
"101240",170206,"1","2","3"
"101240",170209,"2","8","3"
"101240",170210,"1","1","3"
"101240",170309,"","7","3"
"101240",170401,"3","2","3"
"101240",170406,"4","14","3"
"101240",170605,"2","16","2"
"101240",170815,"","4","3"
"101240",181101,"","54","3"
"101240",190101,"","1","3"
"101240",230101,"2","4","3"
"101240",240101,"6","16","3"
"101240",260101,"1","","3"
"101240",270101,"1","2","3"
"101240",380201,"2","","3"
"101240",400101,"1","8","3"
"101240",420101,"1","4","3"
"101240",430107,"12","1","3"
"101240",450801,"3","1","3"
"101240",460101,"3","","2"
"101240",460201,"1","","1"
"101240",460201,"7","1","2"
"101240",460503,"1","","1"
"101240",460503,"11","2","2"
"101240",470106,"4","","2"
"101240",470106,"3","","3"
"101240",470201,"3","","2"
"101240",470203,"2","","2"
"101240",470301,"2","","3"
"101240",470302,"2","","1"
"101240",470302,"2","","2"
"101240",470603,"1","","1"
"101240",470603,"3","","2"
"101240",470606,"1","","1"
"101240",480201,"2","4","2"
"101240",480503,"7","","3"
"101240",480508,"5","1","2"
"101240",480703,"4","2","2"
"101240",490102,"2","","3"
"101240",500701,"","1","3"
"101240",990000,"7","17","1"
"101240",990000,"60","54","2"
"101240",990000,"128","243","3"
"101286",10301,"1","","2"
"101286",61601,"1","1","3"
"101286",70102,"1","15","2"
"101286",70102,"4","6","3"
"101286",70301,"8","20","2"
"101286",70301,"6","3","3"
"101286",70601,"","1","3"
"101286",70603,"","4","2"
"101286",70604,"","2","2"
"101286",70605,"","10","2"
"101286",70701,"","3","2"
"101286",70701,"3","2","3"
"101286",120403,"4","47","2"
"101286",170206,"1","2","3"
"101286",170210,"2","6","3"
"101286",170309,"3","6","3"
"101286",170605,"3","43","2"
"101286",179999,"1","1","3"
"101286",181101,"10","62","3"
"101286",240101,"34","56","3"
"101286",430107,"1","1","3"
"101286",460102,"1","","3"
"101286",460201,"17","","2"
"101286",460201,"1","","3"
"101286",460301,"2","","2"
"101286",460301,"1","","3"
"101286",470101,"1","","2"
"101286",470101,"27","3","3"
"101286",470199,"7","","2"
"101286",470199,"1","","3"
"101286",470201,"10","","2"
"101286",470302,"6","","2"
"101286",470603,"2","","2"
"101286",470604,"4","1","2"
"101286",470606,"12","","2"
"101286",470606,"1","","3"
"101286",480101,"8","1","2"
"101286",480101,"2","","3"
"101286",480201,"","2","2"
"101286",480303,"","4","2"
"101286",480503,"3","","2"
"101286",480503,"3","","3"
"101286",480506,"4","","2"
"101286",480508,"3","","2"
"101286",480508,"1","","3"
"101286",480699,"3","4","2"
"101286",480699,"","1","3"
"101286",490104,"3","","3"
"101286",990000,"99","156","2"
"101286",990000,"107","151","3"
"101295",10301,"2","","2"
"101295",60401,"7","9","3"
"101295",60499,"3","5","3"
"101295",70101,"","11","3"
"101295",70305,"6","9","3"
"101295",70601,"","3","3"
"101295",70605,"","2","3"
"101295",120403,"","31","2"
"101295",150801,"3","","3"
"101295",170101,"","9","2"
"101295",170101,"","2","3"
"101295",170210,"3","14","3"
"101295",170309,"1","9","3"
"101295",170406,"","5","3"
"101295",170506,"","20","3"
"101295",170605,"1","19","2"
"101295",170815,"","1","3"
"101295",181025,"3","5","3"
"101295",181101,"3","57","3"
"101295",200401,"","2","2"
"101295",200401,"","1","3"
"101295",220103,"2","10","3"
"101295",240101,"14","38","3"
"101295",430107,"7","3","3"
"101295",430201,"14","","3"
"101295",460302,"2","","3"
"101295",460302,"7","1","4"
"101295",470105,"7","3","3"
"101295",470105,"24","9","4"
"101295",470201,"5","","4"
"101295",470603,"4","","4"
"101295",470604,"1","","4"
"101295",470605,"12","","4"
"101295",480101,"","1","3"
"101295",480101,"21","9","4"
"101295",480303,"","3","3"
"101295",480303,"6","1","4"
"101295",480503,"2","","3"
"101295",480503,"33","","4"
"101295",480508,"4","3","2"
"101295",480703,"2","","2"
"101295",500999,"1","1","3"
"101295",990000,"9","64","2"
"101295",990000,"78","212","3"
"101295",990000,"113","20","4"
"101301",60499,"6","5","3"
"101301",70101,"1","14","2"
"101301",70101,"","3","3"
"101301",70606,"","18","2"
"101301",70607,"","12","2"
"101301",70607,"","1","3"
"101301",110101,"2","2","3"
"101301",120403,"1","37","2"
"101301",170309,"","1","3"
"101301",170605,"","27","2"
"101301",179999,"","2","3"
"101301",181101,"3","45","3"
"101301",240101,"9","27","3"
"101301",430108,"5","","3"
"101301",439999,"1","","3"
"101301",460101,"8","","2"
"101301",460302,"7","","4"
"101301",470105,"7","2","2"
"101301",470105,"3","","3"
"101301",470201,"8","","4"
"101301",470603,"7","","4"
"101301",470604,"2","","4"
"101301",479999,"4","","4"
"101301",480105,"4","1","3"
"101301",480105,"1","2","4"
"101301",480503,"2","","3"
"101301",480503,"9","","4"
"101301",480508,"4","","2"
"101301",990000,"21","110","2"
"101301",990000,"35","87","3"
"101301",990000,"38","2","4"
"101347",70101,"5","27","2"
"101347",70606,"0","29","2"
"101347",110101,"2","3","1"
"101347",110101,"10","24","2"
"101347",120403,"0","2","1"
"101347",120403,"0","19","2"
"101347",170605,"2","23","2"
"101347",460102,"1","0","2"
"101347",460302,"10","0","2"
"101347",460302,"15","1","3"
"101347",470103,"5","1","2"
"101347",470202,"1","0","1"
"101347",470202,"7","0","2"
"101347",470202,"3","0","3"
"101347",470303,"1","0","2"
"101347",470603,"3","0","2"
"101347",470604,"6","0","2"
"101347",470605,"5","1","2"
"101347",470606,"2","0","2"
"101347",480101,"1","3","1"
"101347",480101,"5","3","3"
"101347",480503,"5","0","2"
"101347",480503,"0","1","3"
"101347",480505,"2","0","2"
"101347",480505,"5","0","3"
"101347",480508,"13","0","2"
"101347",480699,"2","6","2"
"101347",990000,"4","8","1"
"101347",990000,"79","130","2"
"101347",990000,"28","5","3"
"101383",30499,"9","","1"
"101383",70101,"","8","2"
"101383",70301,"6","14","1"
"101383",70301,"3","7","2"
"101383",70301,"5","8","3"
"101383",70601,"","11","2"
"101383",70601,"","2","3"
"101383",70701,"","5","2"
"101383",120403,"2","43","2"
"101383",150799,"13","","1"
"101383",170605,"1","24","2"
"101383",200301,"1","18","2"
"101383",460101,"3","","2"
"101383",460201,"2","2","2"
"101383",460302,"8","1","2"
"101383",460302,"1","","3"
"101383",470105,"22","","1"
"101383",470105,"7","1","3"
"101383",470201,"4","","4"
"101383",470603,"4","","4"
"101383",470604,"6","","4"
"101383",470605,"4","","4"
"101383",480508,"13","","2"
"101383",990000,"50","14","1"
"101383",990000,"33","119","2"
"101383",990000,"13","11","3"
"101383",990000,"18","","4"
"101435",60101,"2","6","5"
"101435",60201,"3","6","5"
"101435",60301,"2","1","5"
"101435",60499,"","2","3"
"101435",60499,"1","2","5"
"101435",60501,"2","","5"
"101435",61401,"6","6","5"
"101435",110101,"2","2","5"
"101435",110201,"","1","2"
"101435",131202,"","8","5"
"101435",131204,"","1","5"
"101435",131312,"1","","5"
"101435",131317,"1","","5"
"101435",220199,"","9","2"
"101435",230101,"1","3","5"
"101435",240102,"","5","3"
"101435",240102,"","2","5"
"101435",260101,"3","2","5"
"101435",270101,"2","5","5"
"101435",309999,"","2","5"
"101435",380201,"2","","5"
"101435",389999,"2","","5"
"101435",390401,"","1","5"
"101435",400501,"4","4","5"
"101435",420101,"1","6","5"
"101435",440701,"1","4","5"
"101435",450801,"3","4","5"
"101435",500301,"","1","5"
"101435",500501,"","2","5"
"101435",500701,"2","3","5"
"101435",500903,"","3","5"
"101435",500904,"1","","5"
"101435",990000,"","10","2"
"101435",990000,"","7","3"
"101435",990000,"42","74","5"
"101444",170209,"2","12","4"
"101444",990000,"2","12","4"
"101453",380201,"","1","3"
"101453",380201,"15","","5"
"101453",990000,"","1","3"
"101453",990000,"15","","5"
"101462",70101,"","9","1"
"101462",70101,"","2","2"
"101462",70101,"","5","3"
"101462",70301,"","13","1"
"101462",70301,"1","4","2"
"101462",70606,"","6","3"
"101462",70701,"","4","1"
"101462",70701,"","4","2"
"101462",120403,"0","20","2"
"101462",150302,"4","0","2"
